Arduino to MATLAB PPM Reader; by Gabriel Staples; 3 April 2014
Note: all of the channel PPM values read in by the Arduino are one or more loop iterations old; ex (if we are only preloading the serial buffer with ONE data packet): the PPM values that the Arduino is grabbing this loop will not be read into MATLAB until the next loop; and the PPM values being recorded this loop are the values the Arduino grabbed during the previous loop.

1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
packet_num(-), Arduino time stamp--t(ms), PPM_gap, PPM_pd(us),PPM_freq(Hz), t_since_interrupt(ms), Tx_on(-),Bytes_avail_in_MATLAB_serial_buffer, Bad_packet_cnt,Ch1(us), Ch2(us), Ch3(us), Ch4(us), Ch5(us), Ch6(us), Ch7(us), Ch8(us)
436.0000,96954.0000,11965.0000,22350.0000,45.0000,7740.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
437.0000,97204.0000,11965.0000,22350.0000,45.0000,7990.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
438.0000,97467.0000,11965.0000,22350.0000,45.0000,8253.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
439.0000,97719.0000,11965.0000,22350.0000,45.0000,8504.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
440.0000,97967.0000,11965.0000,22350.0000,45.0000,8753.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
441.0000,98213.0000,11965.0000,22350.0000,45.0000,8999.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
442.0000,98454.0000,11965.0000,22350.0000,45.0000,9240.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
443.0000,98706.0000,11965.0000,22350.0000,45.0000,9492.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
444.0000,98954.0000,11965.0000,22350.0000,45.0000,9740.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
445.0000,99195.0000,11965.0000,22350.0000,45.0000,9981.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
446.0000,99478.0000,11965.0000,22350.0000,45.0000,10264.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
447.0000,99724.0000,11965.0000,22350.0000,45.0000,10510.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
448.0000,99976.0000,11965.0000,22350.0000,45.0000,10762.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
449.0000,100235.0000,11965.0000,22350.0000,45.0000,11021.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
450.0000,100493.0000,11965.0000,22350.0000,45.0000,11279.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
451.0000,100751.0000,11965.0000,22350.0000,45.0000,11537.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
452.0000,100989.0000,11965.0000,22350.0000,45.0000,11775.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
453.0000,101234.0000,11965.0000,22350.0000,45.0000,12020.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
454.0000,101480.0000,11965.0000,22350.0000,45.0000,12266.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
455.0000,101718.0000,11965.0000,22350.0000,45.0000,12504.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
456.0000,101943.0000,11965.0000,22350.0000,45.0000,12729.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
457.0000,102175.0000,11965.0000,22350.0000,45.0000,12961.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
458.0000,102422.0000,11965.0000,22350.0000,45.0000,13208.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
459.0000,102666.0000,11965.0000,22350.0000,45.0000,13452.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
460.0000,102910.0000,11965.0000,22350.0000,45.0000,13696.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
461.0000,103150.0000,11965.0000,22350.0000,45.0000,13936.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
462.0000,103393.0000,11965.0000,22350.0000,45.0000,14179.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
463.0000,103638.0000,11965.0000,22350.0000,45.0000,14422.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
464.0000,103878.0000,11965.0000,22350.0000,45.0000,14664.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
465.0000,104118.0000,11965.0000,22350.0000,45.0000,14904.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
466.0000,104368.0000,11965.0000,22350.0000,45.0000,15154.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
467.0000,104613.0000,11965.0000,22350.0000,45.0000,15399.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
468.0000,104854.0000,11965.0000,22350.0000,45.0000,15640.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
469.0000,105097.0000,11965.0000,22350.0000,45.0000,15883.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
470.0000,105330.0000,11965.0000,22350.0000,45.0000,16116.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
471.0000,105558.0000,11965.0000,22350.0000,45.0000,16344.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
472.0000,105786.0000,11965.0000,22350.0000,45.0000,16572.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
473.0000,106023.0000,11965.0000,22350.0000,45.0000,16809.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
474.0000,106263.0000,11965.0000,22350.0000,45.0000,17049.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
475.0000,106515.0000,11965.0000,22350.0000,45.0000,17301.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
476.0000,106746.0000,11965.0000,22350.0000,45.0000,17532.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
477.0000,106974.0000,11965.0000,22350.0000,45.0000,17760.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
478.0000,107222.0000,11965.0000,22350.0000,45.0000,18008.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
479.0000,107465.0000,11965.0000,22350.0000,45.0000,18251.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
480.0000,107706.0000,11965.0000,22350.0000,45.0000,18492.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
481.0000,107945.0000,11965.0000,22350.0000,45.0000,18731.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
482.0000,108172.0000,11965.0000,22350.0000,45.0000,18958.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
483.0000,108434.0000,11965.0000,22350.0000,45.0000,19220.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
484.0000,108667.0000,11965.0000,22350.0000,45.0000,19452.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
485.0000,108902.0000,11965.0000,22350.0000,45.0000,19688.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
486.0000,109140.0000,11965.0000,22350.0000,45.0000,19926.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
487.0000,109391.0000,11965.0000,22350.0000,45.0000,20177.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
488.0000,109638.0000,11965.0000,22350.0000,45.0000,20424.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
489.0000,109881.0000,11965.0000,22350.0000,45.0000,20667.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
490.0000,110118.0000,11965.0000,22350.0000,45.0000,20904.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
491.0000,110345.0000,11965.0000,22350.0000,45.0000,21131.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
492.0000,110584.0000,11965.0000,22350.0000,45.0000,21370.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
493.0000,110823.0000,11965.0000,22350.0000,45.0000,21609.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
494.0000,111063.0000,11965.0000,22350.0000,45.0000,21849.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
495.0000,111301.0000,11965.0000,22350.0000,45.0000,22087.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
496.0000,111555.0000,11965.0000,22350.0000,45.0000,22341.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
497.0000,111779.0000,11965.0000,22350.0000,45.0000,22565.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
498.0000,112004.0000,11965.0000,22350.0000,45.0000,22790.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
499.0000,112245.0000,11965.0000,22350.0000,45.0000,23031.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
500.0000,112505.0000,11965.0000,22350.0000,45.0000,23291.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
501.0000,112765.0000,11965.0000,22350.0000,45.0000,23551.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
502.0000,113003.0000,11965.0000,22350.0000,45.0000,23789.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
503.0000,113232.0000,11965.0000,22350.0000,45.0000,24018.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
504.0000,113477.0000,11965.0000,22350.0000,45.0000,24263.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
505.0000,113717.0000,11965.0000,22350.0000,45.0000,24503.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
506.0000,113955.0000,11965.0000,22350.0000,45.0000,24741.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
507.0000,114185.0000,11965.0000,22350.0000,45.0000,24971.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
508.0000,114427.0000,11965.0000,22350.0000,45.0000,25213.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
509.0000,114654.0000,11965.0000,22350.0000,45.0000,25440.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
510.0000,114884.0000,11965.0000,22350.0000,45.0000,25670.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
511.0000,115120.0000,11965.0000,22350.0000,45.0000,25906.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
512.0000,115345.0000,11965.0000,22350.0000,45.0000,26131.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
513.0000,115596.0000,11965.0000,22350.0000,45.0000,26382.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
